Unnamed: 0,Company Name,Location,Date,Year,Status Rocket,Status Mission
2718,RVSN USSR,Russia,Wed Apr 27,1977,StatusRetired,Success
2719,RVSN USSR,Russia,Tue Apr 26,1977,StatusRetired,Success
2720,RVSN USSR,Kazakhstan,Wed Apr 20,1977,StatusRetired,Success
2721,RVSN USSR,Russia,Mon Apr 11,1977,StatusRetired,Success
2722,RVSN USSR,Russia,Thu Apr 07,1977,StatusRetired,Success
2723,RVSN USSR,Russia,Tue Apr 05,1977,StatusRetired,Success
2724,RVSN USSR,Russia,Tue Apr 05,1977,StatusRetired,Success
2725,RVSN USSR,Russia,Tue Mar 29,1977,StatusRetired,Success
2726,RVSN USSR,Russia,Thu Mar 24,1977,StatusRetired,Success
2727,RVSN USSR,Russia,Thu Mar 24,1977,StatusRetired,Success
2728,RVSN USSR,Russia,Thu Mar 17,1977,StatusRetired,Success
2729,US Air Force,California,Sun Mar 13,1977,StatusRetired,Success
2730,RVSN USSR,Russia,Thu Mar 10,1977,StatusRetired,Success
2731,RVSN USSR,Russia,Thu Mar 03,1977,StatusRetired,Success
2732,RVSN USSR,Russia,Sat Feb 26,1977,StatusRetired,Success
2733,MHI,Japan,Wed Feb 23,1977,StatusRetired,Success
2734,RVSN USSR,Kazakhstan,Tue Feb 22,1977,StatusRetired,Failure
2735,RVSN USSR,Russia,Mon Feb 21,1977,StatusRetired,Success
2736,ISAS,Japan,Sat Feb 19,1977,StatusRetired,Success
2737,RVSN USSR,Russia,Tue Feb 15,1977,StatusRetired,Success
2738,RVSN USSR,Russia,Fri Feb 11,1977,StatusRetired,Success
2739,RVSN USSR,Russia,Wed Feb 09,1977,StatusRetired,Success
2740,RVSN USSR,Kazakhstan,Mon Feb 07,1977,StatusRetired,Success
2741,Martin Marietta,USA,Sun Feb 06,1977,StatusRetired,Success
2742,RVSN USSR,Russia,Wed Feb 02,1977,StatusRetired,Success
2743,RVSN USSR,Russia,Thu Jan 20,1977,StatusRetired,Success
2744,RVSN USSR,Kazakhstan,Thu Jan 20,1977,StatusRetired,Success
2745,RVSN USSR,Russia,Thu Jan 06,1977,StatusRetired,Success
2746,RVSN USSR,Kazakhstan,Thu Jan 06,1977,StatusRetired,Success
2747,RVSN USSR,Russia,Tue Dec 28,1976,StatusRetired,Success
2748,RVSN USSR,Russia,Tue Dec 28,1976,StatusRetired,Success
2749,RVSN USSR,Kazakhstan,Mon Dec 27,1976,StatusRetired,Success
2750,Martin Marietta,California,Sun Dec 19,1976,StatusRetired,Success
2751,RVSN USSR,Russia,Fri Dec 17,1976,StatusRetired,Success
2752,RVSN USSR,Kazakhstan,Fri Dec 17,1976,StatusRetired,Success
2753,RVSN USSR,Russia,Thu Dec 16,1976,StatusRetired,Success
2754,RVSN USSR,Russia,Wed Dec 15,1976,StatusRetired,Success
2755,RVSN USSR,Russia,Thu Dec 09,1976,StatusRetired,Success
2756,RVSN USSR,Russia,Thu Dec 09,1976,StatusRetired,Success
2757,CASC,China,Tue Dec 07,1976,StatusRetired,Success
2758,RVSN USSR,Russia,Thu Dec 02,1976,StatusRetired,Success
2759,RVSN USSR,Russia,Thu Dec 02,1976,StatusRetired,Success
2760,RVSN USSR,Kazakhstan,Mon Nov 29,1976,StatusRetired,Success
2761,RVSN USSR,Kazakhstan,Fri Nov 26,1976,StatusRetired,Success
2762,RVSN USSR,Kazakhstan,Thu Nov 25,1976,StatusRetired,Success
2763,RVSN USSR,Russia,Tue Nov 23,1976,StatusRetired,Success
2764,RVSN USSR,Kazakhstan,Thu Nov 11,1976,StatusRetired,Success
2765,CASC,China,Wed Nov 10,1976,StatusRetired,Failure
2766,RVSN USSR,Russia,Mon Nov 01,1976,StatusRetired,Success
2767,RVSN USSR,Russia,Fri Oct 29,1976,StatusRetired,Success
2768,RVSN USSR,Russia,Mon Oct 25,1976,StatusRetired,Success
2769,RVSN USSR,Russia,Fri Oct 22,1976,StatusRetired,Success
2770,RVSN USSR,Kazakhstan,Thu Oct 21,1976,StatusRetired,Success
2771,RVSN USSR,Kazakhstan,Sun Oct 17,1976,StatusRetired,Success
2772,RVSN USSR,Russia,Fri Oct 15,1976,StatusRetired,Success
2773,RVSN USSR,Kazakhstan,Thu Oct 14,1976,StatusRetired,Success
2774,RVSN USSR,Kazakhstan,Sun Oct 10,1976,StatusRetired,Success
2775,RVSN USSR,Russia,Mon Oct 04,1976,StatusRetired,Failure
2776,RVSN USSR,Russia,Wed Sep 29,1976,StatusRetired,Success
2777,RVSN USSR,Russia,Fri Sep 24,1976,StatusRetired,Success
2778,RVSN USSR,Kazakhstan,Wed Sep 22,1976,StatusRetired,Success
2779,RVSN USSR,Russia,Tue Sep 21,1976,StatusRetired,Success
2780,US Air Force,California,Wed Sep 15,1976,StatusRetired,Success
2781,RVSN USSR,Kazakhstan,Wed Sep 15,1976,StatusRetired,Success
2782,RVSN USSR,Russia,Fri Sep 03,1976,StatusRetired,Success
2783,RVSN USSR,Russia,Wed Sep 01,1976,StatusRetired,Partial Failure
2784,CASC,China,Mon Aug 30,1976,StatusRetired,Success
2785,RVSN USSR,Kazakhstan,Sat Aug 28,1976,StatusRetired,Success
2786,RVSN USSR,Russia,Fri Aug 27,1976,StatusRetired,Success
2787,RVSN USSR,Russia,Thu Aug 26,1976,StatusRetired,Success
2788,RVSN USSR,Russia,Wed Aug 18,1976,StatusRetired,Success
2789,RVSN USSR,Russia,Thu Aug 12,1976,StatusRetired,Success
2790,Martin Marietta,California,Fri Aug 06,1976,StatusRetired,Success
2791,RVSN USSR,Russia,Wed Aug 04,1976,StatusRetired,Success
2792,RVSN USSR,Russia,Thu Jul 29,1976,StatusRetired,Success
2793,RVSN USSR,Russia,Tue Jul 27,1976,StatusRetired,Success
2794,RVSN USSR,Russia,Tue Jul 27,1976,StatusRetired,Success
2795,RVSN USSR,Kazakhstan,Fri Jul 23,1976,StatusRetired,Success
2796,General Dynamics,USA,Thu Jul 22,1976,StatusRetired,Success
2797,RVSN USSR,Russia,Thu Jul 22,1976,StatusRetired,Success
2798,RVSN USSR,Kazakhstan,Wed Jul 21,1976,StatusRetired,Success
2799,RVSN USSR,Russia,Wed Jul 21,1976,StatusRetired,Success
2800,RVSN USSR,Russia,Thu Jul 15,1976,StatusRetired,Success
2801,RVSN USSR,Russia,Wed Jul 14,1976,StatusRetired,Success
2802,RVSN USSR,Russia,Thu Jul 08,1976,StatusRetired,Success
2803,Martin Marietta,California,Thu Jul 08,1976,StatusRetired,Success
2804,RVSN USSR,Kazakhstan,Tue Jul 06,1976,StatusRetired,Success
2805,RVSN USSR,Kazakhstan,Fri Jul 02,1976,StatusRetired,Success
2806,RVSN USSR,Russia,Thu Jul 01,1976,StatusRetired,Partial Failure
2807,RVSN USSR,Russia,Tue Jun 29,1976,StatusRetired,Success
2808,RVSN USSR,Kazakhstan,Tue Jun 29,1976,StatusRetired,Success
2809,Martin Marietta,USA,Sat Jun 26,1976,StatusRetired,Success
2810,RVSN USSR,Russia,Thu Jun 24,1976,StatusRetired,Success
2811,RVSN USSR,Russia,Sat Jun 19,1976,StatusRetired,Success
2812,RVSN USSR,Russia,Wed Jun 16,1976,StatusRetired,Success
2813,RVSN USSR,Russia,Tue Jun 15,1976,StatusRetired,Success
2814,RVSN USSR,Kazakhstan,Tue Jun 08,1976,StatusRetired,Success
2815,RVSN USSR,Russia,Wed Jun 02,1976,StatusRetired,Success
2816,Martin Marietta,California,Wed Jun 02,1976,StatusRetired,Success
2817,RVSN USSR,Russia,Wed May 26,1976,StatusRetired,Success
2818,RVSN USSR,Russia,Fri May 21,1976,StatusRetired,Success
2819,RVSN USSR,Kazakhstan,Thu May 20,1976,StatusRetired,Success
2820,RVSN USSR,Russia,Tue May 18,1976,StatusRetired,Success
2821,RVSN USSR,Russia,Sat May 15,1976,StatusRetired,Success
2822,General Dynamics,USA,Thu May 13,1976,StatusRetired,Success
2823,RVSN USSR,Russia,Wed May 12,1976,StatusRetired,Success
2824,RVSN USSR,Russia,Sat May 08,1976,StatusRetired,Success
2825,RVSN USSR,Kazakhstan,Wed May 05,1976,StatusRetired,Success
2826,General Dynamics,California,Fri Apr 30,1976,StatusRetired,Success
2827,RVSN USSR,Russia,Wed Apr 28,1976,StatusRetired,Success
2828,RVSN USSR,Russia,Wed Apr 28,1976,StatusRetired,Success
2829,RVSN USSR,Russia,Fri Apr 09,1976,StatusRetired,Success
2830,RVSN USSR,Russia,Wed Apr 07,1976,StatusRetired,Success
2831,RVSN USSR,Russia,Tue Apr 06,1976,StatusRetired,Success
2832,RVSN USSR,Russia,Wed Mar 31,1976,StatusRetired,Success
2833,RVSN USSR,Russia,Fri Mar 26,1976,StatusRetired,Success
2834,US Air Force,California,Mon Mar 22,1976,StatusRetired,Success
2835,RVSN USSR,Kazakhstan,Fri Mar 19,1976,StatusRetired,Success
2836,RVSN USSR,Kazakhstan,Thu Mar 18,1976,StatusRetired,Success
2837,RVSN USSR,Russia,Tue Mar 16,1976,StatusRetired,Success
2838,Martin Marietta,USA,Sun Mar 14,1976,StatusRetired,Success
2839,RVSN USSR,Kazakhstan,Sat Mar 13,1976,StatusRetired,Success
2840,RVSN USSR,Russia,Fri Mar 12,1976,StatusRetired,Success
2841,RVSN USSR,Russia,Thu Mar 11,1976,StatusRetired,Success
2842,RVSN USSR,Kazakhstan,Wed Mar 10,1976,StatusRetired,Success
2843,MHI,Japan,Sun Feb 29,1976,StatusRetired,Success
2844,RVSN USSR,Russia,Fri Feb 20,1976,StatusRetired,Success
2845,RVSN USSR,Kazakhstan,Mon Feb 16,1976,StatusRetired,Success
2846,RVSN USSR,Russia,Thu Feb 12,1976,StatusRetired,Success
2847,RVSN USSR,Kazakhstan,Wed Feb 11,1976,StatusRetired,Success
2848,RVSN USSR,Russia,Thu Feb 05,1976,StatusRetired,Success
2849,ISAS,Japan,Wed Feb 04,1976,StatusRetired,Failure
2850,RVSN USSR,Russia,Tue Feb 03,1976,StatusRetired,Success
2851,General Dynamics,USA,Thu Jan 29,1976,StatusRetired,Success
2852,RVSN USSR,Kazakhstan,Thu Jan 29,1976,StatusRetired,Success
2853,RVSN USSR,Russia,Wed Jan 28,1976,StatusRetired,Success
2854,RVSN USSR,Russia,Thu Jan 22,1976,StatusRetired,Success
2855,RVSN USSR,Kazakhstan,Thu Jan 22,1976,StatusRetired,Success
2856,RVSN USSR,Russia,Tue Jan 20,1976,StatusRetired,Success
2857,Martin Marietta,USA,Thu Jan 15,1976,StatusRetired,Success
2858,RVSN USSR,Russia,Wed Jan 07,1976,StatusRetired,Success
2859,RVSN USSR,Russia,Tue Jan 06,1976,StatusRetired,Success
2860,RVSN USSR,Russia,Sat Dec 27,1975,StatusRetired,Success
2861,RVSN USSR,Russia,Thu Dec 25,1975,StatusRetired,Success
2862,RVSN USSR,Kazakhstan,Mon Dec 22,1975,StatusRetired,Success
2863,RVSN USSR,Russia,Fri Dec 19,1975,StatusRetired,Failure
2864,RVSN USSR,Russia,Wed Dec 17,1975,StatusRetired,Success
2865,RVSN USSR,Kazakhstan,Tue Dec 16,1975,StatusRetired,Success
2866,CASC,China,Tue Dec 16,1975,StatusRetired,Success
2867,Martin Marietta,USA,Sun Dec 14,1975,StatusRetired,Success
2868,RVSN USSR,Kazakhstan,Fri Dec 12,1975,StatusRetired,Success
2869,RVSN USSR,Russia,Thu Dec 11,1975,StatusRetired,Success
2870,Martin Marietta,California,Thu Dec 04,1975,StatusRetired,Success
2871,RVSN USSR,Russia,Wed Dec 03,1975,StatusRetired,Success
2872,RVSN USSR,Russia,Fri Nov 28,1975,StatusRetired,Success
2873,RVSN USSR,Russia,Tue Nov 25,1975,StatusRetired,Success
2874,RVSN USSR,Russia,Fri Nov 21,1975,StatusRetired,Success
2875,RVSN USSR,Kazakhstan,Fri Nov 21,1975,StatusRetired,Success
2876,RVSN USSR,Kazakhstan,Mon Nov 17,1975,StatusRetired,Success
2877,CASC,China,Sun Nov 16,1975,StatusRetired,Success
2878,RVSN USSR,Russia,Sat Nov 15,1975,StatusRetired,Success
2879,RVSN USSR,Russia,Fri Nov 14,1975,StatusRetired,Success
2880,RVSN USSR,Russia,Tue Nov 04,1975,StatusRetired,Success
2881,RVSN USSR,Kazakhstan,Wed Oct 29,1975,StatusRetired,Success
2882,RVSN USSR,Russia,Fri Oct 17,1975,StatusRetired,Success
2883,US Air Force,California,Thu Oct 09,1975,StatusRetired,Success
2884,RVSN USSR,Kazakhstan,Wed Oct 01,1975,StatusRetired,Success
2885,RVSN USSR,Russia,Tue Sep 30,1975,StatusRetired,Success
2886,RVSN USSR,Kazakhstan,Mon Sep 29,1975,StatusRetired,Success
2887,CNES,French Guiana,Sat Sep 27,1975,StatusRetired,Success
2888,General Dynamics,USA,Fri Sep 26,1975,StatusRetired,Success
2889,RVSN USSR,Russia,Thu Sep 25,1975,StatusRetired,Success
2890,RVSN USSR,Russia,Wed Sep 24,1975,StatusRetired,Success
2891,RVSN USSR,Russia,Tue Sep 23,1975,StatusRetired,Success
2892,RVSN USSR,Russia,Thu Sep 18,1975,StatusRetired,Success
2893,RVSN USSR,Russia,Wed Sep 17,1975,StatusRetired,Success
2894,RVSN USSR,Kazakhstan,Tue Sep 16,1975,StatusRetired,Success
2895,RVSN USSR,Russia,Fri Sep 12,1975,StatusRetired,Success
2896,Martin Marietta,USA,Tue Sep 09,1975,StatusRetired,Success
2897,MHI,Japan,Tue Sep 09,1975,StatusRetired,Success
2898,RVSN USSR,Russia,Tue Sep 09,1975,StatusRetired,Success
2899,RVSN USSR,Russia,Fri Sep 05,1975,StatusRetired,Success
2900,RVSN USSR,Russia,Tue Sep 02,1975,StatusRetired,Success
2901,RVSN USSR,Russia,Wed Aug 27,1975,StatusRetired,Success
2902,RVSN USSR,Russia,Fri Aug 22,1975,StatusRetired,Success
2903,Martin Marietta,USA,Wed Aug 20,1975,StatusRetired,Success
2904,RVSN USSR,Russia,Thu Aug 14,1975,StatusRetired,Success
2905,RVSN USSR,Kazakhstan,Wed Aug 13,1975,StatusRetired,Success
2906,RVSN USSR,Russia,Thu Jul 31,1975,StatusRetired,Success
2907,CASC,China,Sat Jul 26,1975,StatusRetired,Success
2908,RVSN USSR,Russia,Thu Jul 24,1975,StatusRetired,Success
2909,RVSN USSR,Russia,Wed Jul 23,1975,StatusRetired,Success
2910,RVSN USSR,Russia,Thu Jul 17,1975,StatusRetired,Success
2911,NASA,USA,Tue Jul 15,1975,StatusRetired,Success
2912,RVSN USSR,Kazakhstan,Tue Jul 15,1975,StatusRetired,Success
2913,RVSN USSR,Russia,Fri Jul 11,1975,StatusRetired,Success
2914,RVSN USSR,Russia,Tue Jul 08,1975,StatusRetired,Success
2915,RVSN USSR,Russia,Fri Jul 04,1975,StatusRetired,Success
2916,RVSN USSR,Russia,Thu Jul 03,1975,StatusRetired,Success
2917,RVSN USSR,Russia,Fri Jun 27,1975,StatusRetired,Success
2918,RVSN USSR,Russia,Wed Jun 25,1975,StatusRetired,Success
2919,RVSN USSR,Russia,Tue Jun 24,1975,StatusRetired,Success
2920,RVSN USSR,Russia,Fri Jun 20,1975,StatusRetired,Success
2921,General Dynamics,USA,Wed Jun 18,1975,StatusRetired,Success
2922,RVSN USSR,Russia,Thu Jun 12,1975,StatusRetired,Success
2923,Martin Marietta,California,Sun Jun 08,1975,StatusRetired,Success
2924,RVSN USSR,Russia,Thu Jun 05,1975,StatusRetired,Success
2925,RVSN USSR,Russia,Tue Jun 03,1975,StatusRetired,Success
2926,RVSN USSR,Russia,Tue Jun 03,1975,StatusRetired,Failure
2927,RVSN USSR,Russia,Fri May 30,1975,StatusRetired,Success
2928,RVSN USSR,Kazakhstan,Wed May 28,1975,StatusRetired,Success
2929,RVSN USSR,Russia,Wed May 28,1975,StatusRetired,Success
2930,RVSN USSR,Russia,Sun May 25,1975,StatusRetired,Success
2931,RVSN USSR,Kazakhstan,Sat May 24,1975,StatusRetired,Success
2932,General Dynamics,USA,Thu May 22,1975,StatusRetired,Success
2933,RVSN USSR,Kazakhstan,Wed May 21,1975,StatusRetired,Success
2934,Martin Marietta,USA,Tue May 20,1975,StatusRetired,Failure
2935,CNES,French Guiana,Sat May 17,1975,StatusRetired,Success
2936,ASI,Kenya,Wed May 07,1975,StatusRetired,Success
2937,RVSN USSR,Russia,Tue Apr 29,1975,StatusRetired,Success
2938,RVSN USSR,Russia,Thu Apr 24,1975,StatusRetired,Success
2939,RVSN USSR,Russia,Tue Apr 22,1975,StatusRetired,Success
2940,RVSN USSR,Russia,Sat Apr 19,1975,StatusRetired,Success
2941,US Air Force,California,Fri Apr 18,1975,StatusRetired,Success
2942,RVSN USSR,Russia,Fri Apr 18,1975,StatusRetired,Success
2943,RVSN USSR,Kazakhstan,Wed Apr 16,1975,StatusRetired,Success
2944,RVSN USSR,Russia,Mon Apr 14,1975,StatusRetired,Success
2945,General Dynamics,California,Sun Apr 13,1975,StatusRetired,Failure
2946,RVSN USSR,Russia,Fri Apr 11,1975,StatusRetired,Success
2947,RVSN USSR,Russia,Tue Apr 08,1975,StatusRetired,Success
2948,RVSN USSR,Kazakhstan,Mon Apr 07,1975,StatusRetired,Success
2949,RVSN USSR,Kazakhstan,Sat Apr 05,1975,StatusRetired,Failure
2950,RVSN USSR,Kazakhstan,Wed Apr 02,1975,StatusRetired,Success
2951,RVSN USSR,Russia,Tue Apr 01,1975,StatusRetired,Success
2952,RVSN USSR,Russia,Thu Mar 27,1975,StatusRetired,Success
2953,RVSN USSR,Kazakhstan,Thu Mar 27,1975,StatusRetired,Success
2954,RVSN USSR,Russia,Wed Mar 26,1975,StatusRetired,Success
2955,RVSN USSR,Russia,Fri Mar 21,1975,StatusRetired,Success
2956,RVSN USSR,Kazakhstan,Wed Mar 12,1975,StatusRetired,Success
2957,Martin Marietta,California,Mon Mar 10,1975,StatusRetired,Success
2958,RVSN USSR,Russia,Fri Feb 28,1975,StatusRetired,Success
2959,RVSN USSR,Kazakhstan,Wed Feb 26,1975,StatusRetired,Success
2960,ISAS,Japan,Mon Feb 24,1975,StatusRetired,Success
2961,General Dynamics,USA,Thu Feb 20,1975,StatusRetired,Failure
2962,RVSN USSR,Russia,Wed Feb 12,1975,StatusRetired,Success
2963,RVSN USSR,Russia,Wed Feb 12,1975,StatusRetired,Success
2964,CNES,French Guiana,Thu Feb 06,1975,StatusRetired,Success
2965,RVSN USSR,Russia,Thu Feb 06,1975,StatusRetired,Success
2966,RVSN USSR,Russia,Wed Feb 05,1975,StatusRetired,Success
2967,RVSN USSR,Russia,Thu Jan 30,1975,StatusRetired,Success
2968,RVSN USSR,Russia,Tue Jan 28,1975,StatusRetired,Success
2969,RVSN USSR,Russia,Thu Jan 23,1975,StatusRetired,Success
